model,doc,psr,iteration,CosSim_Thresh,TopKSelection,f1_micro,f1_macro,exact_match_ratio,precision@8,precision@15,precision@recall,map,precision_micro,recall_micro,fpr_micro,auc_micro,auc_macro
CAML,1,1_0.1_0,0,0,1,55.1,15.6,0.3,66.5,51.9,54.2,57,58.1,52.4,0.1
CAML,1,1_0.1_0,1,0,1,58.3,17.4,0.4,69.8,54.9,57.3,64.5,61.8,55.1,0.1
CAML,1,1_0.1_0,2,0,1,61.7,19.9,0.6,72.6,57.9,60.9,68.7,65.5,58.4,0.1
CAML,1,1_0.1_0,3,0,1,66.1,24.2,0.9,74.5,60.6,64.6,71.7,69.3,63.1,0.1
CAML,1,1_0.1_0,4,0,1,75.7,60.8,5.6,75.7,62.7,68.3,73.8,72.4,79.4,0.1
CAML,1,1_0.1_0,5,0,1,76.7,61.2,8,76.3,64.2,71.4,75.2,74.5,79,0.1
CAML,1,1_0.1_0,6,0,1,77.5,61.6,10.8,76.4,65.2,73.8,76,76.4,78.6,0
CAML,1,1_0.1_0,7,0,1,78.2,61.9,14.7,76.4,65.5,75.5,76.4,78.2,78.2,0
CAML,1,1_0.1_0,8,0,1,78.8,62.1,19.8,76.4,65.5,75.6,76.4,79.9,77.8,0
CAML,1,1_0.1_0,9,0,1,79.4,62.4,27.1,76.4,65.5,75.6,76.4,81.6,77.3,0
CAML,1,1_0.1_0,10,0,1,79.9,62.5,37,76.4,65.5,75.6,76.4,83.1,76.9,0
CAML,1,1_0.1_0,11,0,1,80.2,62.7,49.2,76.4,65.5,75.6,76.4,84.3,76.5,0
CAML,1,1_0.1_0,12,0,1,80.3,62.7,58.2,76.4,65.5,75.6,76.4,85,76.1,0
CAML,1,1_0.1_0,13,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,14,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,15,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,16,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,17,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,18,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,19,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,20,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,21,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,22,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,23,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,24,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,25,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,26,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,27,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,28,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,1,1_0.1_0,29,0,1,80.3,62.7,58.5,76.4,65.5,75.6,76.4,85.1,76.1,0
CAML,2,1_0.1_0,0,0,2,55.1,15.6,0.3,66.5,51.9,54.2,57,58.1,52.4,0.1
CAML,2,1_0.1_0,1,0,2,56.9,16.4,0.4,68.5,53.7,56,62.3,60.8,53.5,0.1
CAML,2,1_0.1_0,2,0,2,58.7,17.3,0.5,70.3,55.5,57.9,65.6,63.3,54.8,0.1
CAML,2,1_0.1_0,3,0,2,60.5,18.3,0.5,71.7,57.1,59.8,68,65.6,56.2,0.1
CAML,2,1_0.1_0,4,0,2,62.5,20.4,0.6,72.8,58.6,61.6,69.9,67.8,58,0.1
CAML,2,1_0.1_0,5,0,2,63.9,21.5,0.7,73.6,59.8,63.3,71.3,69.7,59.1,0.1
CAML,2,1_0.1_0,6,0,2,65.3,22.8,0.8,74.2,60.8,64.8,72.4,71.1,60.4,0
CAML,2,1_0.1_0,7,0,2,66.7,24.5,1,74.6,61.6,66,73.2,72.2,62,0
CAML,2,1_0.1_0,8,0,2,68.3,26.6,1.3,74.8,62.1,67,73.8,72.9,64.2,0
CAML,2,1_0.1_0,9,0,2,70.1,29.9,1.6,75,62.5,67.7,74.2,72.9,67.4,0.1
CAML,2,1_0.1_0,10,0,2,72.5,37.7,2.2,75,62.6,68.1,74.4,71,74,0.1
CAML,2,1_0.1_0,11,0,2,72.3,61.6,3.2,75,62.7,68.3,74.5,64,83.1,0.1
CAML,2,1_0.1_0,12,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,13,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,14,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,15,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,16,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,17,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,83,0.1
CAML,2,1_0.1_0,18,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,19,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,20,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,21,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,22,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,23,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,24,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,25,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,26,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,27,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,28,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,2,1_0.1_0,29,0,2,72.3,61.7,3.3,75,62.7,68.3,74.5,64.1,82.9,0.1
CAML,3,1_0.1_0,0,0,3,55.1,15.6,0.3,66.5,51.9,54.2,57,58.1,52.4,0.1
CAML,3,1_0.1_0,1,0,3,56.4,16,0.4,68,53.2,55.5,61.2,60.4,53,0.1
CAML,3,1_0.1_0,2,0,3,57.7,16.5,0.4,69.3,54.5,56.9,63.9,62.5,53.5,0.1
CAML,3,1_0.1_0,3,0,3,58.9,17,0.5,70.3,55.7,58.2,65.9,64.5,54.2,0.1
CAML,3,1_0.1_0,4,0,3,60,17.6,0.6,71.1,56.8,59.4,67.5,66.3,54.8,0.1
CAML,3,1_0.1_0,5,0,3,61,18.1,0.6,71.6,57.7,60.5,68.7,67.8,55.4,0.1
CAML,3,1_0.1_0,6,0,3,61.9,18.7,0.7,72.1,58.5,61.6,69.7,69.1,56,0.1
CAML,3,1_0.1_0,7,0,3,62.7,20.3,0.8,72.4,59.1,62.5,70.5,69.7,56.9,0
CAML,3,1_0.1_0,8,0,3,63.1,20.6,0.8,72.6,59.6,63.2,71.1,70.7,57,0
CAML,3,1_0.1_0,9,0,3,63.4,20.8,0.8,72.7,60,63.8,71.6,71.5,57,0
CAML,3,1_0.1_0,10,0,3,63.7,21,0.9,72.7,60.2,64.3,71.9,72,57.1,0
CAML,3,1_0.1_0,11,0,3,63.9,21.2,0.9,72.8,60.4,64.7,72.1,72.4,57.2,0
CAML,3,1_0.1_0,12,0,3,64,21.4,0.9,72.7,60.5,64.9,72.2,72.5,57.3,0
CAML,3,1_0.1_0,13,0,3,64.1,21.5,0.9,72.7,60.5,65,72.3,72.3,57.5,0
CAML,3,1_0.1_0,14,0,3,64.2,21.7,0.9,72.6,60.4,65.1,72.3,72.2,57.8,0
CAML,3,1_0.1_0,15,0,3,64.3,21.9,0.9,72.6,60.4,65.1,72.3,72.1,58.1,0
CAML,3,1_0.1_0,16,0,3,64.5,22.1,0.9,72.6,60.4,65,72.3,71.9,58.4,0
CAML,3,1_0.1_0,17,0,3,64.6,22.3,0.9,72.6,60.4,65.1,72.3,71.7,58.8,0
CAML,3,1_0.1_0,18,0,3,64.8,22.6,0.9,72.5,60.4,65,72.3,71.5,59.2,0
CAML,3,1_0.1_0,19,0,3,65,23,0.9,72.5,60.4,65,72.3,71.3,59.7,0
CAML,3,1_0.1_0,20,0,3,65.2,23.4,0.9,72.5,60.4,65,72.3,71.1,60.2,0
CAML,3,1_0.1_0,21,0,3,65.4,23.8,0.9,72.5,60.4,65,72.3,70.8,60.8,0.1
CAML,3,1_0.1_0,22,0,3,65.7,24.3,0.9,72.5,60.4,65,72.3,70.4,61.5,0.1
CAML,3,1_0.1_0,23,0,3,66,25,0.9,72.5,60.4,65,72.3,70.1,62.4,0.1
CAML,3,1_0.1_0,24,0,3,66.4,25.8,1,72.5,60.4,65,72.3,69.6,63.4,0.1
CAML,3,1_0.1_0,25,0,3,66.8,26.8,1,72.5,60.4,65,72.3,69.1,64.6,0.1
CAML,3,1_0.1_0,26,0,3,67.2,28,1,72.5,60.4,65,72.3,68.4,66.1,0.1
CAML,3,1_0.1_0,27,0,3,67.8,29.8,1.1,72.5,60.4,65,72.3,67.5,68.1,0.1
CAML,3,1_0.1_0,28,0,3,68.5,32.8,1.2,72.5,60.4,65,72.3,65.9,71.2,0.1
CAML,3,1_0.1_0,29,0,3,68.8,38.6,1.3,72.5,60.4,65,72.3,62.5,76.5,0.1
CAML,4,1_0.1_0,0,0,4,55.1,15.6,0.3,66.5,51.9,54.2,57,58.1,52.4,0.1
CAML,4,1_0.1_0,1,0,4,56.2,15.9,0.4,67.7,52.9,55.3,60.5,60.2,52.7,0.1
CAML,4,1_0.1_0,2,0,4,57.1,16.1,0.4,68.7,54,56.3,62.9,62.1,52.9,0.1
CAML,4,1_0.1_0,3,0,4,58,16.3,0.5,69.5,54.9,57.3,64.6,63.9,53.1,0.1
CAML,4,1_0.1_0,4,0,4,58.8,16.5,0.5,70.1,55.7,58.3,65.9,65.5,53.4,0.1
CAML,4,1_0.1_0,5,0,4,59.5,16.8,0.6,70.6,56.5,59.1,67,67,53.6,0.1
CAML,4,1_0.1_0,6,0,4,60.1,17.2,0.6,70.9,57.1,59.9,67.9,68.1,53.8,0.1
CAML,4,1_0.1_0,7,0,4,60.5,17.3,0.7,71.1,57.6,60.6,68.6,69.2,53.8,0
CAML,4,1_0.1_0,8,0,4,60.9,17.5,0.7,71.2,58,61.2,69.1,70,53.9,0
CAML,4,1_0.1_0,9,0,4,61.2,17.7,0.7,71.2,58.4,61.7,69.5,70.4,54,0
CAML,4,1_0.1_0,10,0,4,61.3,18.2,0.7,71.3,58.6,62,69.8,70.3,54.4,0
CAML,4,1_0.1_0,11,0,4,61.2,19.2,0.7,71.2,58.7,62.3,70.1,69.7,54.5,0
CAML,4,1_0.1_0,12,0,4,60.9,19,0.7,71.2,58.8,62.5,70.2,69.9,54,0
CAML,4,1_0.1_0,13,0,4,60.7,18.8,0.7,71.1,58.8,62.6,70.3,70.1,53.5,0
CAML,4,1_0.1_0,14,0,4,60.3,18.5,0.7,71,58.7,62.7,70.3,70.1,52.9,0
CAML,4,1_0.1_0,15,0,4,60,18.1,0.7,70.9,58.7,62.7,70.3,70.3,52.4,0
CAML,4,1_0.1_0,16,0,4,59.7,17.8,0.7,70.8,58.6,62.7,70.3,70.3,51.8,0
CAML,4,1_0.1_0,17,0,4,59.3,17.5,0.7,70.7,58.5,62.6,70.2,70.5,51.2,0
CAML,4,1_0.1_0,18,0,4,58.9,17.2,0.7,70.6,58.4,62.6,70.2,70.6,50.6,0
CAML,4,1_0.1_0,19,0,4,58.5,16.9,0.6,70.6,58.4,62.5,70.1,70.6,49.9,0
CAML,4,1_0.1_0,20,0,4,58.1,16.4,0.6,70.5,58.4,62.5,70.1,70.7,49.3,0
CAML,4,1_0.1_0,21,0,4,57.6,16.1,0.6,70.5,58.3,62.4,70.1,70.8,48.6,0
CAML,4,1_0.1_0,22,0,4,57.1,15.6,0.6,70.5,58.3,62.4,70.1,70.8,47.9,0
CAML,4,1_0.1_0,23,0,4,56.6,15.3,0.6,70.4,58.3,62.4,70,70.8,47.1,0
CAML,4,1_0.1_0,24,0,4,56,15,0.6,70.4,58.2,62.3,70,70.7,46.4,0
CAML,4,1_0.1_0,25,0,4,55.5,14.6,0.6,70.4,58.2,62.3,70,70.6,45.7,0
CAML,4,1_0.1_0,26,0,4,55.1,14.1,0.6,70.4,58.2,62.3,70,70.4,45.2,0
CAML,4,1_0.1_0,27,0,4,55.1,14.1,0.6,70.3,58.2,62.3,69.9,70.4,45.2,0
CAML,4,1_0.1_0,28,0,4,55,14.1,0.6,70.3,58.2,62.2,69.9,70.4,45.2,0
CAML,4,1_0.1_0,29,0,4,55,14.1,0.6,70.3,58.1,62.2,69.9,70.4,45.2,0
CAML,5,1_0.1_0,0,0,5,55.1,15.6,0.3,66.5,51.9,54.2,57,58.1,52.4,0.1
CAML,5,1_0.1_0,1,0,5,56,15.8,0.4,67.5,52.8,55.1,60.1,60,52.4,0.1
CAML,5,1_0.1_0,2,0,5,56.8,15.9,0.4,68.3,53.6,56,62.1,61.9,52.5,0.1
CAML,5,1_0.1_0,3,0,5,57.5,15.9,0.4,69,54.4,56.8,63.6,63.5,52.5,0.1
CAML,5,1_0.1_0,4,0,5,58.1,16,0.5,69.5,55.1,57.6,64.8,65,52.5,0.1
CAML,5,1_0.1_0,5,0,5,58.6,16,0.5,69.9,55.7,58.3,65.7,66.4,52.5,0.1
CAML,5,1_0.1_0,6,0,5,59,16.1,0.6,70,56.2,58.9,66.4,67.5,52.4,0.1
CAML,5,1_0.1_0,7,0,5,59.3,16.2,0.6,70.1,56.6,59.4,67,68.5,52.2,0
CAML,5,1_0.1_0,8,0,5,59.4,16.3,0.6,70.2,56.9,59.8,67.5,69.1,52.1,0
CAML,5,1_0.1_0,9,0,5,59.4,16.3,0.7,70.2,57.1,60.2,67.8,69.7,51.8,0
CAML,5,1_0.1_0,10,0,5,59.3,16.1,0.7,70.2,57.3,60.4,68.1,70.1,51.4,0
CAML,5,1_0.1_0,11,0,5,59.2,15.9,0.7,70,57.3,60.6,68.3,70.3,51,0
CAML,5,1_0.1_0,12,0,5,58.9,15.8,0.6,69.9,57.3,60.7,68.4,70.4,50.7,0
CAML,5,1_0.1_0,13,0,5,58.6,15.6,0.6,69.8,57.3,60.8,68.4,70.1,50.4,0
CAML,5,1_0.1_0,14,0,5,58.4,15.4,0.6,69.7,57.2,60.8,68.4,69.7,50.2,0
CAML,5,1_0.1_0,15,0,5,58.1,15.3,0.6,69.5,57,60.7,68.4,69,50.2,0
CAML,5,1_0.1_0,16,0,5,57.4,16,0.6,69.3,56.9,60.6,68.3,66.5,50.6,0.1
CAML,5,1_0.1_0,17,0,5,56.9,16.2,0.5,69.1,56.7,60.5,68.2,66,50,0.1
CAML,5,1_0.1_0,18,0,5,56.4,15.9,0.5,69,56.6,60.3,68.1,65.8,49.4,0.1
CAML,5,1_0.1_0,19,0,5,55.9,15.5,0.5,68.9,56.4,60.2,68,65.5,48.7,0.1
CAML,5,1_0.1_0,20,0,5,55.4,15.1,0.5,68.7,56.3,60,67.9,65.2,48.1,0.1
CAML,5,1_0.1_0,21,0,5,55.2,14.8,0.5,68.7,56.2,59.9,67.8,65,47.9,0.1
CAML,5,1_0.1_0,22,0,5,55.1,14.8,0.5,68.6,56.1,59.8,67.7,64.9,47.8,0.1
CAML,5,1_0.1_0,23,0,5,55,14.8,0.5,68.5,56,59.7,67.6,64.8,47.8,0.1
CAML,5,1_0.1_0,24,0,5,54.9,14.8,0.5,68.4,56,59.6,67.6,64.7,47.7,0.1
CAML,5,1_0.1_0,25,0,5,54.8,14.7,0.5,68.3,55.9,59.5,67.5,64.6,47.6,0.1
CAML,5,1_0.1_0,26,0,5,54.8,14.7,0.5,68.3,55.8,59.5,67.4,64.5,47.6,0.1
CAML,5,1_0.1_0,27,0,5,54.7,14.7,0.5,68.2,55.8,59.4,67.4,64.4,47.5,0.1
CAML,5,1_0.1_0,28,0,5,54.6,14.7,0.5,68.2,55.7,59.3,67.3,64.4,47.5,0.1
CAML,5,1_0.1_0,29,0,5,54.6,14.6,0.5,68.1,55.7,59.3,67.3,64.3,47.4,0.1
LAAT,1,1_0.1_0,0,0,1,57.5,19.4,0.4,68.5,53.9,56.6,59.9,59.8,55.3,0.1
LAAT,1,1_0.1_0,1,0,1,60.5,21.5,0.5,72.3,57,59.7,67.9,63.4,58,0.1
LAAT,1,1_0.1_0,2,0,1,64,24.4,0.7,75.2,60.2,63.3,72.3,66.9,61.2,0.1
LAAT,1,1_0.1_0,3,0,1,68.1,29.1,1,77.2,62.9,67.1,75.4,70.6,65.7,0.1
LAAT,1,1_0.1_0,4,0,1,74.5,40.5,2.3,78.6,65.2,70.9,77.6,74.5,74.4,0.1
LAAT,1,1_0.1_0,5,0,1,80.1,68,8.2,79.4,66.9,74.3,79.3,76.6,83.9,0.1
LAAT,1,1_0.1_0,6,0,1,81,68.6,11.4,79.8,68.1,77.3,80.4,78.6,83.6,0
LAAT,1,1_0.1_0,7,0,1,81.9,69.1,15.4,79.9,68.7,79.9,81,80.5,83.3,0
LAAT,1,1_0.1_0,8,0,1,82.7,69.5,20.7,79.8,68.7,80.2,81.1,82.4,83,0
LAAT,1,1_0.1_0,9,0,1,83.5,69.9,29.2,79.8,68.7,80.2,81.1,84.3,82.7,0
LAAT,1,1_0.1_0,10,0,1,84.2,70.2,42,79.8,68.7,80.2,81.1,86.2,82.3,0
LAAT,1,1_0.1_0,11,0,1,84.8,70.5,59.2,79.8,68.7,80.2,81.1,87.9,81.9,0
LAAT,1,1_0.1_0,12,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,13,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,14,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,15,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,16,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,17,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,18,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,19,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,20,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,21,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,22,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,23,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,24,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,25,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,26,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,27,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,28,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,1,1_0.1_0,29,0,1,84.9,70.6,65.9,79.8,68.7,80.2,81.1,88.3,81.7,0
LAAT,2,1_0.1_0,0,0,2,57.5,19.4,0.4,68.5,53.9,56.6,59.9,59.8,55.3,0.1
LAAT,2,1_0.1_0,1,0,2,59.2,20.2,0.5,70.8,55.7,58.4,65.5,62.3,56.4,0.1
LAAT,2,1_0.1_0,2,0,2,61,21.4,0.5,72.6,57.6,60.3,68.9,64.8,57.6,0.1
LAAT,2,1_0.1_0,3,0,2,62.7,22.5,0.6,74.1,59.3,62.2,71.3,67.1,58.9,0.1
LAAT,2,1_0.1_0,4,0,2,64.5,24,0.7,75.3,60.8,64.1,73.3,69.3,60.4,0.1
LAAT,2,1_0.1_0,5,0,2,66.1,26,0.8,76.2,62.1,65.8,74.8,71.1,61.7,0.1
LAAT,2,1_0.1_0,6,0,2,67.4,27.4,1,76.9,63.1,67.4,76,72.7,62.8,0
LAAT,2,1_0.1_0,7,0,2,68.7,29,1.2,77.3,63.9,68.8,76.9,74,64.1,0
LAAT,2,1_0.1_0,8,0,2,70.1,31,1.4,77.7,64.5,69.9,77.6,75,65.8,0
LAAT,2,1_0.1_0,9,0,2,71.6,33.6,1.7,77.9,65,70.8,78.1,75.7,68,0
LAAT,2,1_0.1_0,10,0,2,73.4,37.4,2,78,65.3,71.5,78.5,75.7,71.1,0
LAAT,2,1_0.1_0,11,0,2,75.4,44.7,2.9,78.1,65.5,71.9,78.6,74.3,76.7,0.1
LAAT,2,1_0.1_0,12,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,13,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,14,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,15,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,16,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,17,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,18,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,19,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,20,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,21,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,22,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,23,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,24,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,25,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,26,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,27,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,28,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,2,1_0.1_0,29,0,2,75.1,67.5,3.7,78,65.5,72,78.7,65.8,87.5,0.1
LAAT,3,1_0.1_0,0,0,3,57.5,19.4,0.4,68.5,53.9,56.6,59.9,59.8,55.3,0.1
LAAT,3,1_0.1_0,1,0,3,58.8,19.8,0.4,70.2,55.2,57.9,64.3,62,55.9,0.1
LAAT,3,1_0.1_0,2,0,3,60,20.4,0.5,71.5,56.5,59.3,67.1,64,56.4,0.1
LAAT,3,1_0.1_0,3,0,3,61.1,20.9,0.6,72.6,57.8,60.6,69.1,66,56.9,0.1
LAAT,3,1_0.1_0,4,0,3,62.2,21.6,0.7,73.5,58.9,61.8,70.7,67.8,57.5,0.1
LAAT,3,1_0.1_0,5,0,3,63.2,22.2,0.7,74.1,59.9,63,71.9,69.4,58,0.1
LAAT,3,1_0.1_0,6,0,3,64.1,22.8,0.8,74.6,60.7,64.1,73,70.8,58.5,0
